group_1611	-15252.394	-15247.437	-15228.127	-15225.001
group_1612	-7638.038	-7638.028	-7636.005	-7634.924
group_1613	-9119.129	-9106.310	-9105.903	-9106.789
group_1614	-5503.470	-5502.617	-5495.641	-5494.598
group_1615	-7862.344	-7859.391	-7861.671	-7861.934
group_1618	-11143.314	-11137.355	-11136.612	-11138.210
group_1622	-2152.959	-2152.031	-2152.746	-2152.549
group_162	-4110.704	-4110.688	-4110.285	-4110.479
group_166	-5942.575	-5942.186	-5942.269	-5941.552
group_1677	-2733.305	-2732.379	-2732.391	-2732.162
group_1678	-9517.803	-9514.103	-9513.536	-9514.775
group_168	-6337.430	-6337.402	-6337.279	-6337.348
group_169	-2675.276	-2672.261	-2674.306	-2674.173
group_1697	-7650.828	-7649.481	-7637.853	-7635.180
group_170	-13691.389	-13691.261	-13691.387	-13691.329
group_171	-4716.802	-4716.568	-4716.600	-4716.306
group_172	-2571.453	-2571.211	-2570.266	-2569.645
group_1730	-3898.002	-3898.001	-3896.509	-3896.889
group_1731	-2232.514	-2232.347	-2232.337	-2232.502
group_173	-15825.030	-15822.436	-15819.568	-15821.682
group_174	-9952.964	-9952.490	-9952.963	-9952.897
group_1753	-3992.252	-3991.974	-3991.913	-3991.861
group_175	-6619.092	-6617.180	-6617.316	-6618.104
group_177	-3279.537	-3277.400	-3278.736	-3279.076
group_1785	-5413.172	-5410.754	-5412.347	-5412.124
group_178	-6572.840	-6572.822	-6572.652	-6572.765
group_1787	-2536.649	-2535.470	-2534.186	-2533.800
group_1796	-4527.368	-4525.749	-4524.180	-4523.395
group_179	-9425.517	-9425.431	-9425.308	-9424.419
group_180	-4492.794	-4492.756	-4492.791	-4492.744
group_1809	-9078.268	-9076.906	-9076.659	-9077.070
group_1812	-5792.926	-5790.498	-5792.796	-5792.904
group_1816	-2520.599	-2520.488	-2520.378	-2520.342
group_181	-9195.307	-9193.312	-9194.965	-9195.220
group_1823	-4055.899	-4053.029	-4039.618	-4038.182
group_1827	-4799.277	-4798.556	-4796.198	-4795.353
group_182	-7515.048	-7515.046	-7514.738	-7514.358
group_1828	-6320.811	-6320.808	-6315.706	-6315.691
group_1830	-3974.813	-3973.608	-3967.618	-3967.870
group_1831	-7467.095	-7464.214	-7465.937	-7465.775
group_1832	-4852.012	-4851.999	-4851.983	-4851.916
group_183	-8800.901	-8800.873	-8800.514	-8800.380
group_184	-9198.467	-9196.087	-9198.215	-9197.161
group_1853	-7551.141	-7551.132	-7550.662	-7550.946
group_1857	-4660.837	-4660.738	-4659.205	-4660.051
group_185	-8341.795	-8341.763	-8341.503	-8341.759
group_1859	-6433.298	-6432.944	-6432.869	-6432.771
group_187	-3493.898	-3491.965	-3493.403	-3493.887
group_1875	-2372.314	-2372.007	-2368.325	-2368.745
group_188	-8799.783	-8799.442	-8799.219	-8799.781
group_189	-4060.380	-4060.032	-4060.290	-4060.378
group_190	-1903.302	-1903.212	-1902.572	-1902.883
group_191	-6872.231	-6872.229	-6872.188	-6872.054
group_1919	-6010.401	-6010.186	-6007.354	-6007.078
group_1923	-5150.327	-5149.061	-5150.325	-5150.314
group_192	-6545.486	-6544.492	-6543.184	-6544.735
group_1927	-1278.364	-1278.360	-1278.347	-1278.343
group_1928	-1235.136	-1234.030	-1235.126	-1235.127
group_1933	-6669.626	-6669.160	-6669.621	-6669.506
group_1935	-18616.350	-18611.015	-18596.863	-18593.816
group_193	-6905.898	-6901.991	-6904.555	-6905.081
group_1944	-2485.504	-2485.280	-2484.912	-2484.892
group_194	-8297.461	-8295.203	-8296.130	-8296.448
group_19	-5853.538	-5850.268	-5848.696	-5848.988
group_195	-9360.839	-9359.937	-9354.601	-9353.283
group_1969	-7952.569	-7950.570	-7949.470	-7948.336
group_1971	-3360.141	-3359.946	-3358.069	-3357.823
group_197	-6961.502	-6960.263	-6958.585	-6959.706
group_1980	-5612.270	-5612.250	-5612.185	-5612.265
group_1984	-3001.722	-3000.997	-3001.352	-3001.222
group_1986	-6210.634	-6210.080	-6208.619	-6207.773
group_198	-7349.169	-7348.256	-7344.095	-7342.445
group_200	-10184.352	-10183.850	-10183.648	-10182.842
group_201	-5419.005	-5418.984	-5418.078	-5418.081
group_2018	-6178.568	-6177.214	-6177.897	-6178.235
group_202	-5401.412	-5401.412	-5401.063	-5401.241
group_2025	-4958.753	-4958.554	-4946.358	-4945.349
group_203	-6752.034	-6751.672	-6752.015	-6751.994
group_2036	-9115.829	-9113.623	-9098.022	-9093.159
group_2044	-9417.872	-9409.396	-9381.871	-9379.115
group_2051	-8441.446	-8427.451	-8440.834	-8441.019
group_206	-11609.943	-11607.295	-11601.000	-11600.847
group_2069	-3045.372	-3045.299	-3045.372	-3045.346
group_2074	-9921.190	-9918.197	-9917.342	-9918.308
group_2075	-4389.084	-4389.063	-4389.075	-4389.044
group_207	-7372.554	-7372.531	-7372.332	-7372.451
group_2079	-15659.794	-15655.032	-15657.138	-15656.426
group_208	-6922.662	-6922.469	-6921.117	-6921.440
group_2093	-5987.470	-5986.738	-5986.027	-5985.891
group_209	-5297.801	-5295.086	-5297.695	-5297.792
group_2099	-13261.485	-13255.289	-13249.499	-13252.635
group_2106	-2286.650	-2280.820	-2272.582	-2272.287
group_210	-9510.155	-9509.075	-9509.625	-9509.971
group_211	-6078.877	-6077.806	-6078.877	-6078.837
group_2121	-9857.917	-9851.504	-9852.288	-9851.813
group_214	-13439.795	-13439.314	-13435.658	-13436.130
group_216	-4838.901	-4838.876	-4838.839	-4838.784
group_217	-15824.535	-15824.127	-15824.441	-15824.468
group_2173	-2317.800	-2317.673	-2317.741	-2317.677
group_218	-2999.988	-2998.734	-2998.717	-2998.609
group_219	-10977.521	-10977.044	-10975.336	-10975.947
group_220	-13695.383	-13694.768	-13695.123	-13695.314
group_2205	-7107.232	-7104.387	-7101.916	-7102.050
group_223	-12587.101	-12587.004	-12586.969	-12587.094
group_225	-10687.235	-10686.353	-10687.181	-10686.953
group_226	-6694.527	-6694.472	-6694.126	-6694.169
group_2285	-10486.830	-10484.663	-10486.305	-10486.601
group_2288	-6634.613	-6634.116	-6632.950	-6631.982
group_228	-9833.884	-9832.644	-9829.525	-9830.173
group_229	-10914.117	-10913.644	-10913.491	-10914.014
group_2296	-3890.229	-3889.745	-3890.225	-3890.155
group_2314	-7868.313	-7867.439	-7867.243	-7866.506
group_2315	-14338.972	-14338.937	-14331.787	-14329.851
group_2318	-10314.041	-10309.074	-10296.136	-10294.628
group_231	-9926.169	-9925.445	-9922.772	-9926.096
group_232	-11777.217	-11777.165	-11775.597	-11775.002
group_2341	-3139.705	-3139.591	-3139.688	-3139.705
group_235	-3249.504	-3248.695	-3249.467	-3249.504
group_2356	-4864.311	-4864.050	-4864.248	-4864.293
group_2364	-1656.305	-1656.266	-1656.281	-1656.305
group_2381	-2654.226	-2654.225	-2654.029	-2653.927
group_2382	-5431.163	-5426.824	-5430.517	-5430.844
group_238	-2869.825	-2867.112	-2868.934	-2868.721
group_2387	-1285.274	-1284.774	-1283.279	-1283.269
group_2389	-3417.922	-3416.789	-3415.864	-3416.056
group_2392	-8550.497	-8550.308	-8550.491	-8550.372
group_2395	-5532.902	-5532.512	-5530.240	-5529.161
group_2396	-7002.117	-7001.913	-6999.022	-6998.386
group_2399	-4159.744	-4157.106	-4159.722	-4159.623
group_240	-7075.042	-7074.855	-7073.323	-7072.648
group_2407	-14605.669	-14603.926	-14597.368	-14595.263
group_2408	-2468.787	-2467.921	-2467.287	-2466.689
group_2419	-1465.193	-1465.184	-1464.827	-1464.885
group_2422	-14242.157	-14242.107	-14234.930	-14232.681
group_2423	-1938.033	-1937.948	-1937.965	-1937.998
group_2426	-3272.023	-3272.020	-3271.879	-3272.010
group_2452	-2707.899	-2707.515	-2705.879	-2705.400
group_2453	-3452.651	-3451.720	-3451.782	-3451.157
group_2462	-3635.985	-3885.542	-3622.559	-3620.709
group_247	-7850.119	-7849.710	-7848.307	-7848.803
group_248	-6324.108	-6322.726	-6322.518	-6322.309
group_2498	-4190.359	-4188.321	-4190.357	-4190.312
group_250	-2445.930	-2445.917	-2445.880	-2445.887
group_2506	-3728.963	-3728.909	-3727.030	-3725.549
group_2508	-9259.902	-9255.826	-9250.841	-9249.977
group_2510	-4201.845	-4201.259	-4195.990	-4194.948
group_2514	-6002.153	-6001.820	-6000.747	-6001.340
group_2517	-1317.156	-1317.123	-1317.123	-1317.125
group_2526	-3306.570	-3306.560	-3305.614	-3305.480
group_2539	-3459.439	-3459.436	-3458.769	-3458.462
group_254	-11883.831	-11883.114	-11881.347	-11880.800
group_2546	-5538.848	-5537.884	-5537.401	-5535.788
group_2569	-2698.922	-2698.295	-2698.459	-2698.329
group_2572	-7732.594	-7730.326	-7726.632	-7725.543
group_2573	-5967.186	-5965.391	-5964.202	-5963.845
group_2574	-3634.333	-3634.321	-3634.281	-3634.278
group_257	-7358.596	-7358.522	-7357.479	-7356.758
group_258	-5407.317	-5407.193	-5407.114	-5406.461
group_260	-4429.390	-4428.818	-4428.935	-4428.987
group_262	-15133.181	-15129.641	-15131.047	-15132.305
group_263	-7630.662	-7630.432	-7630.399	-7630.591
group_264	-8273.635	-8273.630	-8273.450	-8273.439
group_265	-12345.291	-12344.978	-12345.264	-12345.232
group_2662	-13359.674	-13358.834	-13348.879	-13343.631
group_266	-3273.637	-3273.100	-3273.636	-3273.611
group_268	-3270.914	-3270.759	-3269.279	-3269.085
group_271	-30721.254	-30721.245	-30720.107	-30719.787
group_273	-3346.729	-3345.959	-3341.154	-3341.660
group_275	-9674.087	-9672.116	-9673.944	-9674.087
group_2763	-1644.259	-1644.257	-1644.059	-1643.936
group_2770	-1666.819	-1666.815	-1666.360	-1666.199
group_277	-12479.337	-12479.147	-12476.533	-12475.275
group_278	-10297.866	-10297.503	-10287.334	-10286.921
group_2786	-5195.243	-5194.392	-5188.671	-5186.543
group_2793	-4230.411	-4230.231	-4230.411	-4230.370
group_2795	-6674.489	-6674.453	-6673.763	-6673.094
group_2798	-2079.217	-2074.536	-2067.745	-2069.574
group_280	-8541.615	-8541.124	-8540.810	-8540.823
group_2811	-7610.899	-7609.351	-7606.758	-7607.679
group_2815	-4964.608	-4964.233	-4963.219	-4963.128
group_2816	-6262.333	-6261.164	-6262.075	-6262.271
group_281	-7215.408	-7215.333	-7214.813	-7214.987
group_2823	-3191.018	-3190.806	-3189.880	-3189.469
group_28	-4609.459	-4598.654	-4608.235	-4608.632
group_284	-7117.486	-7117.485	-7116.953	-7116.385
group_285	-14642.885	-14642.602	-14634.330	-14633.803
group_286	-7280.652	-7280.620	-7280.527	-7280.652
group_2868	-4623.501	-4623.420	-4623.442	-4623.416
group_287	-8422.230	-8422.226	-8422.169	-8421.974
group_2887	-3409.751	-3408.561	-3406.726	-3405.967
group_289	-13088.944	-13088.943	-13087.770	-13087.064
group_2905	-3749.427	-3746.086	-3737.520	-3736.227
group_295	-4331.455	-4328.527	-4328.899	-4328.603
group_296	-9799.257	-9797.186	-9798.270	-9798.658
group_298	-4324.559	-4324.490	-4321.640	-4321.700
group_300	-9506.038	-9505.612	-9506.024	-9506.022
group_301	-13783.105	-13782.511	-13783.087	-13783.051
group_30	-21150.036	-21026.994	-21108.628	-21116.273
group_302	-3569.737	-3569.735	-3568.329	-3569.198
group_303	-8767.641	-8767.447	-8764.241	-8784.249
group_304	-24654.308	-24650.079	-24651.441	-24651.596
group_305	-5789.495	-5788.466	-5782.932	-5781.612
group_306	-3283.034	-3281.998	-3282.168	-3281.858
group_3078	-6699.658	-6697.705	-6699.536	-6699.646
group_3081	-9809.680	-9807.087	-9807.874	-9807.658
group_308	-9815.641	-9814.634	-9815.635	-9815.614
group_311	-22435.338	-22434.886	-22435.334	-22435.220
group_312	-4038.527	-4033.793	-4037.565	-4037.058
group_3126	-4791.794	-4791.239	-4792.244	-4791.218
group_3131	-1792.210	-1792.205	-1791.835	-1791.546
group_313	-5611.805	-5611.209	-5610.548	-5610.350
group_3155	-2363.890	-2363.581	-2361.500	-2361.571
group_3160	-5101.298	-5101.096	-5092.612	-5095.039
group_316	-10827.188	-10826.850	-10827.061	-10826.219
group_31627	-2556.373	-2556.194	-2555.452	-2555.400
group_3181	-8038.448	-8038.219	-8033.186	-8032.023
group_31	-8695.896	-8691.014	-8688.140	-8688.851
group_3196	-3680.615	-3678.307	-3673.670	-3674.712
group_319	-6959.339	-6959.305	-6959.147	-6959.109
group_320	-14295.008	-14294.481	-14294.957	-14295.005
group_3209	-1477.731	-1477.690	-1477.078	-1477.424
group_32	-11922.610	-11920.020	-11922.485	-11922.183
group_321	-5508.362	-5508.180	-5505.928	-5506.549
group_322	-5369.771	-5368.674	-5369.771	-5369.066
group_3233	-2176.392	-2176.300	-2175.103	-2175.414
group_3234	-3674.140	-3671.306	-3670.639	-3669.359
group_3235	-2886.258	-2886.095	-2884.391	-2883.889
group_3240	-4660.129	-4657.909	-4658.347	-4658.790
group_324	-15090.999	-15090.104	-15084.415	-15085.294
group_3242	-11435.539	-11434.404	-11431.069	-11432.812
group_325	-2467.443	-2467.280	-2467.124	-2466.753
group_3261	-1306.222	-1305.888	-1305.535	-1305.638
group_3273	-5345.226	-5344.821	-5340.976	-5340.391
group_327	-5293.576	-5292.603	-5290.889	-5289.865
group_3277	-5360.759	-5360.614	-5360.742	-5360.758
group_328	-7786.724	-7786.668	-7786.667	-7786.692
group_329	-4847.466	-4846.738	-4846.544	-4846.058
group_330	-14575.029	-14573.488	-14570.276	-14567.654
group_331	-8745.386	-8743.999	-8744.365	-8743.951
group_332	-1669.270	-1668.589	-1669.171	-1669.264
group_333	-3522.850	-3520.447	-3520.190	-3521.338
group_334	-3803.674	-3803.548	-3803.643	-3803.637
group_335	-4658.477	-4658.310	-4657.632	-4657.681
group_336	-2881.343	-2881.208	-2880.997	-2881.012
group_3367	-6700.738	-6695.755	-6700.686	-6700.243
group_337	-11173.387	-11173.178	-11170.876	-11172.095
group_338	-1063.597	-1062.977	-1063.555	-1063.442
group_340	-4585.850	-4585.843	-4585.639	-4585.553
group_341	-11715.671	-11715.305	-11710.020	-11708.611
group_344	-4810.636	-4810.635	-4808.551	-4807.793
group_346	-921.223	-921.107	-920.184	-920.175
group_348	-6676.114	-6675.042	-6676.087	-6676.005
group_35	-13107.943	-13106.502	-13086.736	-13094.111
group_351	-38297.470	-38291.822	-38297.027	-38297.439
group_3516	-3783.693	-3782.428	-3777.244	-3775.731
group_3533	-2485.352	-2485.319	-2485.054	-2485.123
group_357	-4748.347	-4748.260	-4745.658	-4745.408
group_358	-12616.026	-12613.767	-12614.723	-12615.575
group_359	-11951.863	-11948.327	-11950.655	-11949.781
group_360	-3637.928	-3637.748	-3637.271	-3637.244
group_361	-21792.607	-21792.605	-21789.450	-21787.021
group_3628	-5573.783	-5573.717	-5570.487	-5570.113
group_3646	-5081.124	-5077.282	-5055.193	-5052.714
group_365	-40114.583	-40112.868	-40113.474	-40112.389
group_36	-8312.234	-8297.597	-8311.478	-8310.939
group_369	-8940.150	-8939.835	-8939.894	-8939.808
group_370	-9410.640	-9410.467	-9408.158	-9407.538
group_371	-3082.987	-3082.899	-3082.310	-3081.924
group_375	-7970.184	-7969.746	-7969.566	-7969.123
group_38	-10499.519	-10496.457	-10496.214	-10492.057
group_3816	-2908.905	-2908.814	-2908.513	-2908.321
group_382	-5134.426	-5134.348	-5133.386	-5132.286
group_383	-12425.242	-12422.399	-12422.667	-12421.257
group_386	-5323.204	-5322.997	-5323.101	-5323.122
group_391	-4658.628	-4658.537	-4658.204	-4658.268
group_392	-13082.265	-13082.213	-13079.631	-13078.215
group_3927	-1945.161	-1944.418	-1939.485	-1938.459
group_393	-4291.650	-4291.512	-4291.645	-4291.616
group_397	-7679.777	-7679.772	-7679.759	-7679.654
group_398	-13732.223	-13730.782	-13732.222	-13732.198
group_3998	-8079.077	-8078.700	-8077.295	-8076.257
group_400	-3755.455	-3755.455	-3755.397	-3755.390
group_406	-13104.477	-13104.315	-13104.088	-13104.013
group_409	-3973.383	-3973.139	-3972.998	-3972.678
group_413	-10780.972	-10770.388	-10766.719	-10767.532
group_414	-21303.951	-21301.415	-21301.926	-21300.220
group_4	-14674.072	-14668.888	-14673.925	-14672.346
group_415	-6887.559	-6886.590	-6885.469	-6883.551
group_418	-4914.051	-4913.941	-4913.030	-4912.660
group_419	-10978.725	-10978.494	-10977.146	-10977.286
group_420	-12380.146	-12371.822	-12379.720	-12379.791
group_4202	-2919.942	-2919.828	-2917.933	-2917.486
group_421	-7328.479	-7328.319	-7327.837	-7327.525
group_422	-6457.244	-6456.832	-6456.052	-6456.899
group_42	-5813.178	-5813.055	-5806.666	-5806.894
group_426	-10515.380	-10514.917	-10514.017	-10513.408
group_428	-6076.395	-6099.249	-6074.615	-6074.405
group_429	-8382.137	-8381.017	-8380.937	-8381.236
group_430	-17401.390	-17398.257	-17400.586	-17401.185
group_431	-6277.462	-6277.459	-6277.430	-6277.250
group_432	-6571.877	-6571.388	-6569.812	-6568.831
group_433	-11761.756	-11761.738	-11761.560	-11761.513
group_4356	-1727.943	-1726.820	-1727.076	-1727.201
group_436	-14892.576	-14892.500	-14891.888	-14890.962
group_4367	-1343.067	-1343.030	-1339.522	-1339.493
group_4386	-8008.659	-8008.480	-8008.050	-8008.290
group_438	-8580.360	-8579.651	-8580.349	-8580.229
group_441	-23668.138	-23668.114	-23664.641	-23662.188
group_445	-7952.765	-7948.250	-7950.434	-7951.659
group_447	-5905.409	-5904.308	-5905.361	-5905.333
group_451	-16742.805	-16733.110	-16739.041	-16736.770
group_452	-3544.496	-3544.108	-3544.337	-3544.471
group_457	-15247.206	-15245.563	-15246.933	-15247.132
group_459	-21149.118	-21149.111	-21149.021	-21149.108
group_461	-7846.379	-7844.780	-7846.062	-7846.362
group_46	-6389.414	-6373.072	-6378.847	-6377.637
group_467	-7310.915	-7310.894	-7308.818	-7308.518
group_468	-6214.809	-6212.933	-6213.977	-6213.820
group_470	-15024.929	-15024.843	-15024.708	-15024.206
group_475	-7658.234	-7658.022	-7649.865	-7649.498
group_477	-10435.827	-10435.776	-10433.680	-10431.923
group_478	-4419.113	-4419.093	-4416.187	-4415.362
group_4796	-5258.891	-5258.123	-5258.812	-5258.875
group_481	-9455.091	-9455.082	-9454.204	-9452.999
group_488	-3583.433	-3582.896	-3583.426	-3583.431
group_489	-7064.846	-7062.839	-7064.828	-7064.844
group_490	-8391.374	-8389.533	-8389.054	-8389.028
group_494	-23740.085	-23740.025	-23738.247	-23738.020
group_495	-1861.592	-1861.385	-1861.180	-1861.408
group_496	-2252.979	-2252.768	-2252.948	-2252.921
group_499	-6137.653	-6136.988	-6136.650	-6136.336
group_501	-4825.495	-4807.039	-4808.431	-4808.357
group_502	-5290.632	-5289.278	-5290.151	-5289.936
group_505	-7268.769	-7268.383	-7265.887	-7264.396
group_506	-14753.538	-14752.457	-14753.313	-14753.494
group_507	-3352.459	-3351.782	-3350.216	-3349.794
group_508	-5787.393	-5787.219	-5786.178	-5785.480
group_510	-10371.828	-10371.094	-10371.780	-10371.827
group_516	-6594.864	-6592.873	-6594.622	-6594.199
group_517	-11167.847	-11167.389	-11165.711	-11164.815
group_51	-8409.162	-8409.160	-8403.198	-8404.495
group_521	-2060.819	-2060.765	-2060.821	-2062.841
group_52	-12095.964	-12093.891	-12095.115	-12093.250
group_522	-8328.555	-8328.555	-8328.507	-8328.050
group_523	-10900.456	-10900.182	-10898.362	-10896.955
group_524	-4867.250	-4867.237	-4866.601	-4866.478
group_525	-6144.653	-6143.679	-6142.753	-6143.451
group_526	-7624.393	-7623.660	-7624.125	-7623.577
group_527	-8989.843	-8989.427	-8986.277	-8985.298
group_528	-14690.921	-14689.678	-14688.642	-14689.489
group_529	-6137.394	-6134.555	-6132.362	-6133.456
group_530	-10319.546	-10319.371	-10319.414	-10319.542
group_531	-4987.918	-4986.333	-4987.532	-4987.870
group_53	-18743.059	-18739.701	-18710.126	-18713.037
group_532	-7211.127	-7210.591	-7211.102	-7211.120
group_533	-7997.571	-7934.129	-7935.095	-7934.704
group_5345	-5334.983	-5329.036	-5312.126	-5309.933
group_535	-8161.476	-8161.085	-8161.298	-8160.891
group_536	-7813.390	-7813.081	-7812.605	-7811.496
group_538	-7052.918	-7051.634	-7047.864	-7046.658
group_540	-5934.858	-5934.059	-5928.324	-5926.114
group_5423	-2411.134	-2408.457	-2411.115	-2411.134
group_543	-12469.601	-12468.580	-12466.970	-12465.679
group_5450	-3191.337	-3190.918	-3183.754	-3182.585
group_546	-10871.251	-10871.185	-10870.349	-10869.398
group_547	-6652.761	-6651.611	-6658.312	-6652.671
group_550	-2930.635	-2930.600	-2930.461	-2930.573
group_553	-7796.863	-7796.780	-7790.589	-7788.702
group_554	-4134.967	-4134.772	-4134.905	-4135.347
group_555	-2707.440	-2707.398	-2706.719	-2706.286
group_556	-4860.054	-4859.920	-4860.048	-4860.043
group_557	-7679.188	-7677.435	-7677.514	-7677.755
group_558	-2340.490	-2340.489	-2340.272	-2340.028
group_559	-3913.183	-3913.086	-3913.115	-3912.961
group_564	-4355.978	-4353.707	-4353.289	-4353.601
group_565	-6324.963	-6324.728	-6324.793	-6324.556
group_569	-3837.972	-3837.920	-3837.853	-3837.669
group_57	-18099.887	-18090.959	-18064.974	-18070.494
group_572	-7885.812	-7885.707	-7880.559	-7881.061
group_573	-5397.841	-5397.834	-5397.833	-5397.724
group_574	-14292.618	-14286.283	-14287.819	-14289.950
group_576	-3668.920	-3661.474	-3662.435	-3662.600
group_580	-5829.443	-5828.682	-5828.238	-5827.798
group_581	-4414.268	-4414.267	-4413.610	-4413.158
group_582	-4680.778	-4677.012	-4678.226	-4678.092
group_583	-9084.372	-9079.652	-9084.237	-9084.370
group_587	-8161.231	-8159.084	-8152.431	-8152.983
group_590	-3821.122	-3820.823	-3821.092	-3820.978
group_594	-3624.340	-3624.278	-3616.159	-3614.131
group_597	-10317.427	-10316.557	-10308.844	-10310.899
group_598	-4262.737	-4261.181	-4259.537	-4258.275
group_604	-6442.601	-6442.222	-6441.090	-6440.381
group_606	-4787.194	-4786.546	-4786.756	-4786.442
group_608	-3292.124	-3291.051	-3283.342	-3282.950
group_611	-6908.435	-6907.095	-6908.186	-6907.854
group_614	-9363.644	-9363.444	-9361.867	-9360.237
group_616	-5600.672	-5600.066	-5598.693	-5599.008
group_617	-18021.657	-18021.483	-18021.449	-18021.633
group_618	-3579.089	-3576.093	-3557.143	-3553.534
group_619	-3168.465	-3168.458	-3168.342	-3168.361
group_6215	-2180.591	-2177.372	-2172.336	-2171.632
group_623	-9980.712	-9979.576	-9977.225	-9976.152
group_624	-7062.358	-7056.839	-7062.339	-7062.327
group_625	-8388.672	-8387.991	-8388.642	-8388.672
group_628	-8207.250	-8202.074	-8198.001	-8195.437
group_630	-3559.486	-3557.770	-3558.091	-3558.950
group_632	-4379.840	-4378.873	-4376.593	-4375.254
group_633	-8473.754	-8464.484	-8473.549	-8473.619
group_635	-7415.900	-7415.732	-7411.600	-7409.558
group_636	-7078.214	-7077.967	-7070.852	-7068.475
group_637	-10934.084	-10934.062	-10933.465	-10933.980
group_638	-10856.858	-10856.841	-10856.849	-10856.771
group_639	-4816.303	-4816.163	-4816.300	-4816.240
group_64	-14663.504	-14659.624	-14659.816	-14657.277
group_642	-5345.196	-5344.306	-5344.083	-5344.523
group_644	-6505.926	-6505.011	-6503.108	-6501.842
group_645	-5509.809	-5509.800	-5508.974	-5508.780
group_648	-8933.002	-8932.482	-8930.444	-8930.442
group_649	-10023.031	-10020.957	-10012.105	-10009.136
group_650	-4050.498	-4050.469	-4049.457	-4048.693
group_651	-5567.714	-5567.142	-5567.651	-5567.313
group_652	-8460.310	-8460.305	-8459.005	-8458.699
group_654	-4538.032	-4536.874	-4536.728	-4537.309
group_657	-5310.910	-5308.020	-5309.079	-5307.569
group_659	-4492.500	-4491.668	-4492.322	-4492.448
group_666	-9243.853	-9243.150	-9242.025	-9241.298
group_667	-5152.762	-5152.759	-5151.400	-5150.045
group_668	-5992.265	-5992.263	-5990.359	-5990.174
group_67	-10052.326	-10044.416	-10043.616	-10041.866
group_673	-7704.609	-7702.716	-7692.606	-7690.378
group_675	-11217.917	-11217.479	-11209.008	-11206.132
group_678	-7021.504	-7020.508	-7006.873	-7004.302
group_681	-8969.651	-8968.842	-8968.820	-8967.846
group_684	-5875.479	-5875.477	-5873.867	-5872.775
group_686	-4162.801	-4162.786	-4161.229	-4161.573
group_689	-7502.827	-7502.711	-7502.820	-7502.357
group_692	-3336.020	-3334.126	-3336.020	-3336.005
group_695	-2671.939	-2671.359	-2671.483	-2671.691
group_696	-4540.629	-4539.775	-4540.526	-4540.606
group_697	-13184.648	-13184.567	-13184.023	-13183.373
group_700	-5388.579	-5388.552	-5388.146	-5387.929
group_701	-3185.614	-3185.593	-3185.421	-3185.314
group_702	-10366.069	-10365.339	-10365.800	-10364.690
group_703	-4635.541	-4635.385	-4635.369	-4635.329
group_707	-7604.567	-7604.411	-7603.157	-7602.555
group_708	-11895.487	-11895.485	-11885.727	-11883.206
group_709	-8575.462	-8575.452	-8575.422	-8575.359
group_712	-12253.689	-12248.673	-12250.894	-12250.329
group_713	-12652.429	-12650.182	-12652.336	-12652.392
group_715	-4119.971	-4119.970	-4119.568	-4119.884
group_718	-10856.728	-10855.593	-10839.779	-10835.694
group_720	-7118.857	-7118.521	-7118.052	-7117.036
group_723	-7452.710	-7452.340	-7451.628	-7450.856
group_725	-8385.631	-8384.903	-8385.621	-8385.551
group_726	-8465.888	-8465.869	-8465.861	-8465.773
group_729	-7817.715	-7815.625	-7817.654	-7817.352
group_730	-20127.097	-20122.957	-20124.794	-20125.902
group_731	-11593.813	-11593.193	-11590.427	-11588.881
group_736	-9681.006	-9680.342	-9680.469	-9680.190
group_740	-10795.462	-10795.383	-10795.441	-10795.315
group_74	-2380.006	-2379.919	-2379.877	-2379.869
group_744	-7068.803	-7068.113	-7061.557	-7060.517
group_745	-15064.144	-15062.832	-15063.873	-15062.746
group_751	-7702.348	-7701.355	-7702.343	-7702.289
group_753	-7199.228	-7198.895	-7198.556	-7198.553
group_754	-5199.269	-5198.982	-5198.598	-5198.183
group_757	-8227.010	-8226.316	-8226.967	-8227.008
group_758	-7075.625	-7075.522	-7074.513	-7074.713
group_761	-9400.594	-9398.993	-9399.457	-9399.734
group_76	-5588.483	-5588.246	-5587.970	-5587.411
group_768	-2951.587	-2949.040	-2951.570	-2951.579
group_771	-2144.541	-2143.900	-2144.309	-2144.481
group_773	-9514.321	-9491.996	-9506.549	-9508.819
group_776	-7180.294	-7180.193	-7179.627	-7179.278
group_778	-9104.017	-9103.736	-9103.609	-9103.391
group_780	-22421.138	-22420.648	-22413.907	-22412.230
group_78	-14027.886	-14027.515	-14027.448	-14027.251
group_783	-7680.770	-7680.697	-7677.375	-7676.039
group_788	-6165.235	-6163.842	-6164.247	-6163.782
group_789	-4133.962	-4133.669	-4133.923	-4133.769
group_790	-7792.034	-7790.858	-7791.637	-7791.823
group_791	-10143.348	-10142.137	-10141.923	-10140.678
group_792	-1661.051	-1661.031	-1661.044	-1660.966
group_795	-9242.307	-9240.289	-9241.232	-9240.489
group_796	-8628.064	-8627.715	-8625.700	-8625.248
group_797	-3652.096	-3651.544	-3650.517	-3650.130
group_799	-8792.917	-8792.015	-8786.916	-8787.410
group_800	-7964.035	-7961.769	-7941.103	-7936.790
group_80	-5549.956	-5549.956	-5549.679	-5549.194
group_806	-7439.746	-7437.209	-7438.151	-7438.769
group_807	-5588.334	-5586.442	-5588.225	-5588.306
group_809	-8636.371	-8636.202	-8635.525	-8635.731
group_81	-12319.137	-12318.770	-12319.130	-12319.094
group_811	-8387.608	-8387.387	-8387.591	-8387.605
group_812	-3634.165	-3634.272	-3636.832	-3633.345
